false;26/08/2026;0367;602210;75060-FRA62840;GD1588348R;HAF;STANDARD - 20036552;50,64000;STANDARD;5160,51;EUR;31/07/2026;20036552;10,00;UC ACHAT BIOMASSE;;;;PRN-FVB0064208-DELESTREZ-20036552.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20260807_205356;PIRENE;2;12518457;48925599
true;26/08/2026;0367;401100;75060-FRA62840;GN1583424W;HAF;STANDARD - 20036553;0,00001;STANDARD;5512,30;EUR;31/07/2026;20036553;0,00;;;;;PRN-FVB0064209-DELESTREZ-20036553.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20260807_205356;PIRENE;2;12518458;48925599
false;26/08/2026;0367;445660;75060-FRA62840;GN1583424W;HAF;STANDARD - 20036553;49,96000;STANDARD;501,12;EUR;31/07/2026;20036553;10,00;;;DED_10.00D;;PRN-FVB0064209-DELESTREZ-20036553.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20260807_205356;PIRENE;1;12518458;48925600
false;26/08/2026;0367;602210;75060-FRA62840;GN1583424W;HAF;STANDARD - 20036553;49,96000;STANDARD;5011,18;EUR;31/07/2026;20036553;10,00;UC ACHAT BIOMASSE;;;;PRN-FVB0064209-DELESTREZ-20036553.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20260807_205356;PIRENE;2;12518458;48925601
true;26/08/2026;0367;401100;75060-FRA62840;GN1583781B;HAF;STANDARD - 20036554;0,00001;STANDARD;5217,52;EUR;31/07/2026;20036554;0,00;;;;;PRN-FVB0064210-DELESTREZ-20036554.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20260807_205356;PIRENE;2;12518459;48925601
false;26/08/2026;0367;445660;75060-FRA62840;GN1583781B;HAF;STANDARD - 20036554;50,98000;STANDARD;474,32;EUR;31/07/2026;20036554;10,00;;;DED_10.00D;;PRN-FVB0064210-DELESTREZ-20036554.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20260807_205356;PIRENE;1;12518459;48925602
false;26/08/2026;0367;602210;75060-FRA62840;GN1583781B;HAF;STANDARD - 20036554;50,98000;STANDARD;4743,20;EUR;31/07/2026;20036554;10,00;UC ACHAT BIOMASSE;;;;PRN-FVB0064210-DELESTREZ-20036554.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20260807_205356;PIRENE;2;12518459;48925603
true;26/08/2026;0367;401100;75060-FRA62840;GN1583991P;HAF;STANDARD - 20036555;0,00001;STANDARD;1128,58;EUR;31/07/2026;20036555;0,00;;;;;PRN-FVB0064211-DELESTREZ-20036555.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20260807_205356;PIRENE;2;12518460;48925603
false;26/08/2026;0367;445660;75060-FRA62840;GN1583991P;HAF;STANDARD - 20036555;5,30000;STANDARD;102,60;EUR;31/07/2026;20036555;10,00;;;DED_10.00D;;PRN-FVB0064211-DELESTREZ-20036555.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20260807_205356;PIRENE;1;12518460;48925604
false;26/08/2026;0367;602210;75060-FRA62840;GN1583991P;HAF;STANDARD - 20036555;5,30000;STANDARD;1025,98;EUR;31/07/2026;20036555;10,00;UC ACHAT BIOMASSE;;;;PRN-FVB0064211-DELESTREZ-20036555.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20260807_205356;PIRENE;2;12518460;48925605
true;26/08/2026;0367;401100;75060-FRA62840;GN1583991P;HAF;STANDARD - 20036556;0,00001;STANDARD;2552,36;EUR;31/07/2026;20036556;0,00;;;;;PRN-FVB0064212-DELESTREZ-20036556.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20260807_205356;PIRENE;2;12518461;48925605
false;26/08/2026;0367;445660;75060-FRA62840;GN1583991P;HAF;STANDARD - 20036556;13,72000;STANDARD;232,03;EUR;31/07/2026;20036556;10,00;;;DED_10.00D;;PRN-FVB0064212-DELESTREZ-20036556.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20260807_205356;PIRENE;1;12518461;48925606
false;26/08/2026;0367;602210;75060-FRA62840;GN1583991P;HAF;STANDARD - 20036556;13,72000;STANDARD;2320,33;EUR;31/07/2026;20036556;10,00;UC ACHAT BIOMASSE;;;;PRN-FVB0064212-DELESTREZ-20036556.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20260807_205356;PIRENE;2;12518461;48925607
